FID,PD,LPI,ED,LSI,CONTAG,SHDI,SHEI,AI
6793,47.8515,88.0556,96.959,2.3553,49.3001,0.3658,0.5278,85.8358
6794,54.9491,85.6459,129.7171,2.4138,41.0974,0.4113,0.5934,80.3101
6795,95.7031,69.4444,192.9767,2.2647,14.3099,0.6036,0.8709,70.8588
6796,41.0156,97.619,28.2405,1.2368,83.8532,0.1125,0.1623,94.9261
6797,47.8515,82.9167,148.2626,3.4545,35.0373,0.4572,0.6596,77.535
6798,43.0664,84.6875,119.6691,2.7361,40.4057,0.4281,0.6176,81.2513
6799,41.0156,87.5,108.9276,1.6,45.2812,0.3768,0.5436,84.8958
6800,23.2008,98.9899,13.6924,1.1,91.487,0.0565,0.0815,97.865
6801,68.7099,90.5983,107.1691,1.8409,53.9449,0.3117,0.4497,83.4662
6802,43.0664,96.25,46.5968,1.3056,76.7396,0.1599,0.2307,92.7114
6803,43.2744,92.1739,78.5823,2.0526,60.864,0.2745,0.396,88.213
6804,86.1328,95.0,50.8329,1.2308,72.714,0.1985,0.2864,91.9841
6805,76.5625,93.3333,67.7772,1.2727,63.1377,0.2449,0.3534,93.7778
6806,86.1328,87.5,101.6658,1.6667,49.9323,0.3517,0.5074,84.69
6807,27.0221,75.2941,91.6986,2.0781,32.5563,0.5502,0.7937,87.6386
6808,47.8515,95.8333,47.0675,1.2941,75.6808,0.1732,0.2499,92.6653
6809,39.2628,81.1966,130.3408,2.0227,32.9307,0.4834,0.6973,81.1966
6810,24.0931,45.4545,98.348,2.25,34.3055,0.5183,0.7477,86.1243
6811,32.8125,95.7143,24.2061,1.1471,78.0525,0.1769,0.2552,99.1819
6812,95.7031,93.0556,75.308,1.4706,65.2676,0.2522,0.3638,88.2835
6813,52.2017,83.2386,124.194,2.6974,37.9668,0.4475,0.6456,81.7518
6814,31.321,95.4545,43.1309,1.3333,73.7513,0.1849,0.2668,94.6465
6815,89.3229,83.3333,146.8506,2.0263,35.2535,0.4506,0.65,78.0303
6816,47.8515,80.8333,131.3183,2.5,33.6289,0.4826,0.6962,80.7048
6817,98.4375,62.8571,213.0141,2.2941,7.5489,0.6518,0.9403,67.9041
6818,89.7217,82.8125,148.2626,1.875,34.4489,0.4588,0.662,77.6213
6819,54.3639,72.7811,166.4351,2.5962,20.8831,0.5672,0.8182,75.7244
6820,191.4062,72.2222,160.0295,1.7083,25.3834,0.5297,0.7642,76.2963
6821,80.3906,78.0,142.3321,2.05,27.2277,0.5269,0.7602,79.555
6822,68.9062,96.0,47.444,1.2333,75.6149,0.1679,0.2423,91.3171
6823,58.1055,90.1786,100.8589,2.3514,53.8014,0.3211,0.4633,84.8283
6824,24.0931,96.5035,33.1776,1.2917,79.3324,0.1516,0.2187,95.288
6825,38.2812,89.3333,79.0734,1.7,53.7546,0.3395,0.4898,88.8087
6826,82.0312,75.0,96.8246,1.5333,31.1213,0.5419,0.7817,89.7321
6827,47.8515,95.1389,44.7141,1.4375,73.3209,0.1944,0.2805,93.3097
6828,63.8021,78.8889,158.1468,2.1053,27.1707,0.5154,0.7436,76.3614
6829,63.8021,76.9841,88.7559,1.7174,36.2198,0.5091,0.7344,88.2286
6830,41.0156,91.0714,96.8246,1.5333,54.9026,0.3009,0.4341,86.2685
6831,34.4531,87.0,64.3883,1.475,51.4434,0.3864,0.5574,92.4599
6832,86.1328,78.75,173.6791,2.1389,25.5236,0.5173,0.7462,73.7818
6833,72.2793,69.9301,199.0659,2.75,13.8253,0.6115,0.8821,70.202
6834,38.2812,68.8889,154.3814,2.5185,17.3036,0.6155,0.888,77.7609
6835,22.0853,82.6923,91.2385,1.6667,40.0038,0.4607,0.6647,88.1473
6836,54.6875,95.2381,24.2061,1.1154,76.6419,0.1914,0.2762,100
6837,38.2812,54.0,244.751,4.7791,2.9724,0.6859,0.9896,63.3855
6838,52.2017,70.7792,136.4346,2.24,20.5106,0.6041,0.8716,80.662
6839,76.5625,80.8333,132.7303,2.0682,34.8476,0.4637,0.669,80.5899
6840,53.0048,83.8462,145.9817,2.2174,36.8152,0.4422,0.638,77.8282
6841,29.7743,95.1852,50.2053,1.6061,72.6745,0.193,0.2785,92.6931
6842,65.625,77.1429,154.9193,1.6667,23.5803,0.5375,0.7755,78.299
6843,91.875,80.0,203.3316,1.75,24.29,0.5004,0.7219,67.3548
6844,27.8409,92.7273,45.1848,1.4231,66.5765,0.2606,0.376,94.0354
6845,86.1328,62.5,177.9151,1.8077,8.5996,0.6616,0.9544,73.8636
6846,29.8295,55.1948,176.0447,2.6,10.7515,0.6555,0.9457,74.304
6847,39.2628,75.2137,128.8925,2.4355,25.9505,0.56,0.8079,81.6213
6848,29.8594,75.2,141.6543,3.3222,24.7419,0.5601,0.8081,79.3411
6849,39.7536,86.7308,97.1039,2.6196,46.7397,0.3915,0.5648,85.839
6850,82.0312,91.0714,90.773,1.5,56.898,0.3009,0.4341,86.5764
6851,17.4006,99.2424,7.702,1.0652,94.0657,0.0445,0.0643,98.8272
6852,82.0312,82.1429,84.7215,1.3182,38.7043,0.4692,0.6769,93.1548
6853,37.2869,97.4026,30.8078,1.28,83.0039,0.1205,0.1738,95.2774
6854,114.8437,95.0,50.8329,1.1667,71.9058,0.1985,0.2864,91.7241
6855,87.0028,66.6667,210.5201,2.2059,9.3145,0.6365,0.9183,68.177
6856,63.8021,65.5556,192.0354,2.3421,11.6865,0.6285,0.9068,71.6742
6857,45.9375,86.7368,101.3091,2.6136,46.6659,0.3874,0.5589,85.1161
6858,31.321,98.1818,18.4847,1.1429,87.8383,0.0909,0.1311,97.1748
6859,65.625,54.2857,106.507,1.4583,15.2188,0.6895,0.9947,88.6043
6860,38.2812,76.6667,73.4253,1.5909,36.0759,0.5433,0.7838,91.5935
6861,43.75,75.2381,106.507,1.8333,29.487,0.5489,0.7919,84.7502
6862,95.7031,90.2778,89.4282,1.5588,55.2436,0.3189,0.4601,87.1159
6863,63.8021,80.5556,160.0295,2.0,29.0836,0.4926,0.7107,76.4167
6864,91.353,78.4091,165.592,2.1316,27.3005,0.5066,0.7309,75.0554
6865,45.9375,82.2222,121.999,2.35,35.8601,0.468,0.6752,82.3982
6866,143.5546,87.5,84.7215,1.3,48.9146,0.3768,0.5436,91.0156
6867,17.4006,93.5606,55.1973,1.6818,67.0057,0.2389,0.3446,91.9937
6868,34.8011,95.4545,28.2405,1.2391,76.8249,0.1849,0.2668,96.5689
6869,57.4219,76.3889,137.4371,3.0263,31.0355,0.5004,0.7219,79.176
6870,53.5937,82.0,129.9063,2.7,35.4734,0.4663,0.6727,80.4915
6871,43.75,73.8095,143.6231,2.5345,23.6568,0.5649,0.815,79.3903
6872,191.4062,83.3333,131.789,1.3889,35.1484,0.4506,0.65,80.303
6873,54.6875,73.0159,161.3743,2.3043,19.5113,0.5831,0.8412,76.4877
6874,20.5078,97.0238,29.2491,1.5769,81.523,0.1339,0.1932,95.6995
6875,27.3437,96.4286,48.4123,1.3158,76.7744,0.1541,0.2223,91.7411
6876,56.2959,93.6275,63.1258,1.6552,67.0254,0.2371,0.3421,90.4578
6877,54.8885,90.0735,93.4428,2.1364,54.1102,0.3235,0.4667,86.2254
6878,54.8885,87.8676,102.1642,2.2424,48.5696,0.3696,0.5332,84.8633
6879,58.0019,88.8889,107.8274,2.0862,49.8252,0.3488,0.5033,83.7315
6880,44.8608,89.0625,99.283,2.1719,51.2829,0.3452,0.498,85.3738
6881,54.6875,84.5238,76.6528,1.5,45.0895,0.4309,0.6216,90.1079
6882,78.5773,80.0,178.361,2.8214,28.6557,0.5004,0.7219,72.5243
6883,28.7109,98.3333,16.9443,1.1364,88.6743,0.0848,0.1223,97.4143
6884,42.5347,78.2407,136.4957,2.45,28.5253,0.5238,0.7557,79.9904
6885,63.8021,97.2222,28.2405,1.2083,82.3675,0.1269,0.1831,93.8697
6886,49.2187,74.0476,173.4774,3.622,20.5514,0.57,0.8224,74.3502
6887,29.8295,98.7013,8.8022,1.0556,91.8875,0.0693,0.1,98.7013
6888,34.8011,80.4714,130.0775,2.7143,32.3348,0.4938,0.7124,80.4259
6889,153.125,53.3333,124.2582,1.5,11.7125,0.6909,0.9968,86.1111
6890,28.7109,90.0,50.8329,1.5,59.1213,0.3251,0.469,92.3307
6891,62.207,84.1667,135.5544,2.6452,38.4573,0.4369,0.6303,79.0931
6892,41.8701,77.0833,136.7899,3.0375,27.3356,0.5383,0.7766,79.4183
6893,172.2656,85.0,101.6658,1.3333,42.0349,0.4227,0.6098,89.1
6894,34.8011,82.9545,107.1855,2.8152,39.1606,0.4566,0.6587,84.4071
6895,15.111,98.9474,14.2689,1.2051,91.3947,0.0584,0.0843,97.8372
6896,39.8763,50.0,251.8111,3.2292,1.4389,0.6916,0.9978,62.0588
6897,40.5698,81.5217,137.212,2.9103,33.6642,0.4786,0.6904,79.6405
6898,45.1931,90.9722,83.1526,2.2857,57.4404,0.3032,0.4374,87.5477
6899,38.2812,92.6984,62.936,2.1471,64.1825,0.2614,0.3771,90.7525
6900,58.1055,62.2024,228.9498,4.0676,6.9061,0.6584,0.9499,65.8107
6901,27.3437,85.9788,99.5141,2.4231,45.0713,0.4053,0.5848,85.6051
6902,34.3211,85.5172,91.1486,2.4405,45.7782,0.4095,0.5908,86.5775
6903,26.1008,91.6667,77.0195,1.6522,59.0366,0.2868,0.4138,88.8889
6904,86.1328,86.25,131.3183,1.8611,43.2186,0.4004,0.5777,79.7335
6905,56.1458,84.0,147.6037,2.6333,36.8421,0.4397,0.6343,77.8133
6906,215.332,87.5,105.9019,1.3125,50.1344,0.3768,0.5436,83.125
6907,19.5756,98.8636,13.4784,1.1296,91.2333,0.0622,0.0897,97.9397
6908,25.2656,97.6,27.7887,1.4556,83.8744,0.1132,0.1633,95.8905
6909,44.1707,96.1538,26.0682,1.1905,79.5247,0.163,0.2352,96.047
6910,52.2017,72.7273,179.7123,2.0294,16.828,0.586,0.8454,72.9244
6911,57.4219,77.5,173.6791,2.1389,23.6047,0.5332,0.7692,73.9815
6912,79.7526,91.6667,80.0147,1.5588,59.0026,0.2868,0.4138,87.6708
6913,28.8009,96.2382,33.9948,1.5556,78.0353,0.1603,0.2313,94.5689
6914,85.0694,64.8148,194.5457,2.0333,8.8753,0.6486,0.9357,71.0089
6915,28.7109,98.75,8.4721,1.2222,92.0951,0.0672,0.0969,96.6339
6916,16.4062,98.0952,20.9787,1.3659,86.6717,0.0943,0.1361,96.7223
6917,51.9531,82.8571,129.9063,2.9634,37.1647,0.4506,0.65,80.8413
6918,57.4219,82.5,127.0822,1.5769,33.7573,0.4637,0.669,83.4028
6919,23.2008,98.4848,17.1155,1.1724,89.16,0.0785,0.1133,97.1246
6920,45.6765,72.1591,184.8469,2.7778,16.8895,0.5914,0.8533,72.3921
6921,5.0041,99.7821,2.2149,1.0581,97.9684,0.0155,0.0224,99.5535
6922,31.901,68.5185,207.097,2.5714,11.3286,0.6229,0.8987,69.1148
6923,8.8115,81.5857,102.2725,2.475,37.5996,0.4776,0.6891,85.3722
6924,42.5347,90.7407,85.3491,2.0303,56.4313,0.3085,0.4451,87.4434
6925,73.0824,78.1818,161.741,2.7833,26.6536,0.5246,0.7568,75.6173
6926,50.3701,74.5614,115.9347,2.0227,27.2178,0.5575,0.8043,82.3919
6927,73.8281,87.1429,125.8719,2.2083,44.3601,0.3837,0.5535,79.9117
6928,34.4531,92.5,57.6106,1.6207,63.9713,0.2664,0.3843,91.652
6929,33.7776,65.8824,155.4889,2.4444,21.4111,0.5718,0.825,77.2604
6930,83.5227,83.6364,117.0697,1.7,37.7157,0.4457,0.6429,82.1678
6931,35.1562,92.8571,65.7024,1.6786,63.9409,0.2573,0.3712,90.3974
6932,43.2014,84.953,110.4832,2.5556,41.6419,0.4235,0.611,83.1466
6933,96.3723,80.4196,151.6693,2.3333,31.5005,0.4845,0.699,77.3814
6934,47.8515,92.5,79.0734,1.6364,60.9947,0.2664,0.3843,88.525
6935,63.8021,90.7407,69.0323,1.3667,57.6522,0.3085,0.4451,90.8951
6936,18.6435,65.2597,180.4458,3.2778,12.6987,0.6373,0.9194,73.377
6937,41.3437,88.3,101.3269,3.3516,49.5866,0.3609,0.5207,84.9513
6938,35.2822,84.7926,98.3863,2.8173,43.2797,0.4263,0.615,85.6037
6939,52.2017,71.7803,169.443,3.8696,19.0394,0.5896,0.8507,75.0776
6940,137.8125,46.0,196.5539,1.9667,9.2091,0.641,0.9248,70.6489
6941,50.4808,84.9817,121.6514,2.4412,40.5059,0.423,0.6103,81.9373
6942,95.7031,95.8333,56.481,1.2,72.6736,0.1732,0.2499,90.5093
6943,30.3673,91.5865,59.468,1.9146,62.3708,0.283,0.4082,91.4552
6944,12.7604,98.8889,11.2962,1.1481,91.4334,0.061,0.0881,98.7977
6945,25.5208,84.4444,97.9004,1.6842,41.6519,0.4322,0.6236,87.141
6946,27.9134,96.875,34.1239,1.4265,80.3124,0.1391,0.2006,94.9924
6947,35.3365,65.641,170.3119,2.75,12.9055,0.6434,0.9282,75.2583
6948,31.681,93.3333,56.8705,1.9167,66.4027,0.2449,0.3534,91.5493
6949,45.9375,89.8462,81.3326,2.0811,54.8281,0.3285,0.4739,87.9765
6950,24.103,96.0494,35.1437,1.8421,77.3952,0.1664,0.24,94.5354
6951,37.8606,46.978,199.2352,4.963,5.7878,0.6915,0.9976,70.6798
6952,23.9258,95.1389,42.3607,1.375,73.0527,0.1944,0.2805,94.7521
6953,12.2696,94.6581,38.3781,1.6023,72.792,0.2085,0.3007,94.6554
6954,17.6683,97.5,24.113,1.4022,83.8592,0.1169,0.1687,96.6592
6955,19.6875,81.4286,102.634,3.0377,37.5744,0.4799,0.6924,85.0282
6956,45.0833,86.5702,105.0267,2.7045,45.579,0.3945,0.5691,84.5833
6957,23.6304,86.8313,78.7945,2.2556,49.7919,0.3857,0.5564,88.7238
6958,21.2674,90.0,62.7567,1.7576,58.5793,0.3169,0.4571,91.3757
6959,145.8333,71.4286,242.0614,2.4062,14.2866,0.5983,0.8631,62.037
6960,40.296,63.5965,154.5796,2.6774,15.1005,0.6395,0.9226,77.5605
6961,36.4583,85.7143,107.5829,1.625,42.0814,0.4101,0.5917,85.0998
6962,34.4531,88.0,60.9995,1.45,53.8128,0.3669,0.5294,92.547
6963,43.0664,85.4167,114.374,2.3387,42.2252,0.4154,0.5993,82.9591
6964,63.8021,94.4444,50.2053,1.2667,69.9202,0.2146,0.3095,93.9655
6965,37.9649,88.0165,74.2188,1.8594,52.0136,0.3666,0.5289,89.3441
6966,40.408,86.8519,95.3901,2.617,48.3159,0.3786,0.5462,86.032
6967,58.3431,84.492,138.6352,2.9615,38.7624,0.4314,0.6224,79.2608
6968,47.1154,86.6667,119.9135,2.2321,43.9071,0.3927,0.5665,82.1477
6969,32.8125,93.5238,49.7033,1.837,68.0352,0.2399,0.3461,92.9215
6970,44.7443,85.7143,110.0279,2.2419,43.2711,0.4101,0.5917,83.6246
6971,46.0911,78.2609,171.1431,3.1857,25.9677,0.5236,0.7554,74.2162
6972,78.5256,67.5214,133.2372,2.0455,20.0767,0.6101,0.8802,81.5326
6973,47.8515,71.6667,129.9063,2.0455,21.9685,0.5961,0.86,81.918
6974,63.8021,94.4444,47.0675,1.2917,69.6131,0.2146,0.3095,94.9405
6975,66.9922,79.1667,144.0265,2.1591,32.8763,0.4764,0.6873,78.5433
6976,48.6111,90.1235,90.8477,2.5833,54.6602,0.3224,0.4651,86.5486
6977,41.7614,62.4242,146.8506,2.9324,14.3793,0.6588,0.9504,78.8835
6978,143.5546,78.5714,151.2884,1.8333,29.9237,0.4954,0.7147,77.641
6979,35.8887,98.4375,10.5902,1.0625,90.5447,0.0805,0.1161,98.4375
6980,72.9166,81.746,142.5473,2.2391,32.9217,0.4752,0.6856,77.8632
6981,24.0931,92.3077,56.876,1.5,63.5662,0.2712,0.3912,92.197
6982,31.7749,89.9209,70.3222,2.1667,56.6566,0.3268,0.4715,89.9242
6983,30.161,96.3636,39.0232,1.7,77.9313,0.1562,0.2254,93.8602
6984,22.5586,97.1429,30.2577,1.5833,81.8704,0.1297,0.1872,95.1928
6985,13.0504,99.1477,8.6647,1.1184,93.5455,0.0491,0.0708,98.6971
6986,35.3365,90.4615,82.3754,2.0946,56.2553,0.3148,0.4542,87.6792
6987,55.8268,77.0833,131.789,2.1667,27.682,0.5383,0.7766,81.2967
6988,86.1328,74.1667,155.3227,2.4318,21.1025,0.5713,0.8242,75.6227
6989,42.9896,45.4545,189.3775,3.6795,6.3305,0.6924,0.999,72.1486
6990,71.7773,66.0714,205.7522,2.5455,11.3485,0.6279,0.9059,68.7367
6991,46.8015,62.3824,152.9767,3.1111,13.4692,0.6589,0.9506,77.2736
6992,38.2812,53.3333,177.9151,2.4318,6.8733,0.6909,0.9968,74.1384
6993,26.1008,93.9394,51.3464,1.4348,68.2948,0.2286,0.3298,93.4007
6994,23.2008,98.9899,13.6924,1.1,91.487,0.0565,0.0815,97.865
6995,42.222,57.7206,228.0005,3.7727,5.556,0.6686,0.9646,65.9452
6996,46.4441,90.8088,79.7379,1.9697,57.2684,0.3069,0.4428,88.3588
6997,42.4139,78.9773,118.4175,2.6184,35.4938,0.4784,0.6902,82.745
6998,58.5478,46.6667,190.0419,3.2344,6.0239,0.6928,0.9995,72.1978
6999,59.9185,46.9565,171.8987,3.3026,8.2277,0.6913,0.9973,74.9952
7000,30.7274,89.6321,76.5044,2.3776,55.1622,0.3331,0.4806,88.9486
7001,18.5982,96.1538,38.4162,1.6222,77.1381,0.163,0.2352,94.3758
7002,12.6202,98.1685,18.6201,1.2206,87.2334,0.0914,0.1319,97.3398
7003,28.7109,98.75,16.9443,1.1111,89.8191,0.0672,0.0969,97.3393
7004,28.7109,96.25,16.9443,1.1111,81.3301,0.1599,0.2307,100
7005,37.7775,78.2895,119.279,2.5286,30.9959,0.5232,0.7548,82.8325
7006,44.2708,83.22,118.3411,2.8333,38.5271,0.4487,0.6474,82.7442
7007,114.8437,90.0,50.8329,1.1667,58.3092,0.3251,0.469,100
7008,53.0048,59.2308,131.6442,2.5303,14.9978,0.673,0.971,81.346
7009,38.2812,50.8333,166.6189,2.3864,11.2623,0.6572,0.9481,75.9338
7010,15.9505,98.3025,18.304,1.402,88.0717,0.086,0.1241,97.082
7011,18.2292,97.619,24.8785,1.4333,84.261,0.1125,0.1623,96.308
7012,34.1797,77.381,135.151,2.8919,28.2551,0.5309,0.766,79.8565
7013,70.8912,86.4198,117.1458,1.7778,43.013,0.3973,0.5731,82.9208
7014,33.288,85.9903,111.3249,2.2759,43.2608,0.4051,0.5845,82.8774
7015,31.901,76.9444,144.0265,3.0132,26.521,0.5399,0.779,78.9769
7016,53.4986,80.7453,149.4466,3.0,31.1935,0.4899,0.7068,77.6844
7017,55.6818,87.5758,96.5312,2.2703,48.4032,0.3753,0.5414,85.7333
7018,35.1562,92.517,61.0917,1.7571,63.8333,0.266,0.3837,91.0329
7019,11.9629,96.875,21.1804,1.2647,82.3516,0.1391,0.2006,97.4793
7020,51.0417,90.7937,93.5971,2.2083,56.3004,0.3073,0.4433,85.8332
7021,23.2008,97.9798,20.5385,1.2069,86.2826,0.0988,0.1426,96.8519
7022,43.2353,66.3529,154.6915,3.3095,16.3298,0.6304,0.9094,77.3948
7023,29.1079,89.5161,85.1119,2.8475,54.1684,0.3331,0.4806,87.4928
7024,32.5391,61.6667,203.8964,4.7041,8.0803,0.6649,0.9592,69.7743
7025,36.4583,52.6455,191.8561,3.7436,6.7717,0.6857,0.9893,71.8491
7026,9.5703,96.3889,30.1232,1.4211,79.1799,0.1554,0.2242,95.9367
7027,42.3108,79.4737,124.4068,3.5446,32.2943,0.5058,0.7298,81.5759
7028,37.5306,93.7908,54.2661,1.7,68.4446,0.2327,0.3357,91.9896
7029,15.9505,86.9048,65.2221,2.0778,54.9793,0.3529,0.5092,90.9472
7030,38.2812,60.0,165.6776,2.6296,11.5545,0.6601,0.9524,76.2689
7031,65.2521,40.9091,142.4862,1.9737,12.1634,0.6765,0.976,80.5312
7032,10.2539,99.5536,6.0515,1.0667,95.7488,0.0286,0.0413,99.0749
7033,42.5347,75.3561,151.5815,3.9623,24.3295,0.5552,0.801,77.7774
7034,71.7773,95.0,46.5968,1.3056,74.1075,0.1985,0.2864,92.8731
7035,42.5347,90.3704,77.8183,1.6458,56.4115,0.3169,0.4571,88.7993
7036,71.7773,85.0,127.0822,1.8333,39.2906,0.4227,0.6098,81.3445
7037,41.7614,95.0,58.5349,1.6667,71.1508,0.1985,0.2864,90.7823
7038,27.6067,95.6731,43.99,1.4655,74.6484,0.1782,0.2571,93.7448
7039,51.2695,39.2857,166.4172,2.2955,9.5334,0.6737,0.972,75.6391
7040,48.1862,90.2098,80.5743,1.7083,56.1366,0.3204,0.4623,88.1565
7041,30.7617,72.1429,159.1554,3.7396,20.3578,0.5864,0.846,76.5766
7042,20.3865,88.1657,61.1599,1.8784,55.1244,0.3576,0.5159,91.3605
7043,24.5393,92.3077,52.1363,1.5806,64.4855,0.2712,0.3912,92.9073
7044,27.3437,95.7143,29.0474,1.3103,77.4383,0.1769,0.2552,96.217
7045,29.7743,52.2222,207.097,3.5,4.6518,0.6918,0.9981,69.361
7046,75.0613,48.366,225.924,3.08,6.9274,0.6568,0.9476,65.5177
7047,33.4961,95.8333,43.7728,1.5,75.4565,0.1732,0.2499,93.6674
7048,42.5347,80.7407,117.9825,2.4242,34.831,0.4846,0.6991,82.9841
7049,28.0509,60.4885,186.4847,4.6132,10.7415,0.6546,0.9444,72.535
7050,53.833,73.0469,190.6234,4.1739,18.006,0.5828,0.8408,71.3587
7051,58.0019,85.8586,106.1158,1.775,43.6298,0.4075,0.5879,84.8304
7052,63.8021,67.7778,207.097,2.5526,10.9648,0.6285,0.9068,67.5608
7053,16.9887,97.929,20.0524,1.3243,86.1201,0.1008,0.1454,96.9821
7054,16.644,97.6812,23.5747,1.3158,84.5148,0.1102,0.159,96.6152
7055,39.9456,56.9565,192.281,4.0349,7.2096,0.6822,0.9842,71.6923
7056,50.1939,74.6503,175.3676,4.0833,21.1576,0.5661,0.8168,74.0165
7057,52.2017,94.3182,57.7647,1.5556,69.1423,0.2181,0.3147,91.3142
7058,76.5625,90.0,94.135,1.6579,53.9859,0.3251,0.469,85.625
7059,26.8865,92.3077,60.0701,2.0816,63.9503,0.267,0.3852,91.3489
7060,9.5703,99.5833,4.2361,1.0484,96.4404,0.027,0.0389,99.3606
7061,24.0801,96.4516,42.0875,1.79,77.9162,0.1533,0.2212,93.5895
7062,7.9477,95.8478,24.6249,1.3088,78.6545,0.1728,0.2492,97.1798
7063,59.1107,85.2941,99.6724,1.875,43.5283,0.4176,0.6024,85.0307
7064,27.1819,98.2249,18.0472,1.1731,88.1594,0.0892,0.1286,97.2619
7065,41.0156,86.4286,112.1551,2.6951,45.9664,0.3837,0.5535,83.4308
7066,53.833,69.5312,213.1275,3.5156,13.0226,0.6115,0.8822,68.0515
7067,26.7969,92.0,67.7772,1.8571,61.5041,0.2788,0.4022,90.2178
7068,6.8359,99.2063,7.3963,1.1222,93.7938,0.0463,0.0668,99.0838
7069,127.6041,83.3333,94.135,1.2778,38.2708,0.4506,0.65,92.4242
7070,30.2833,84.9899,86.6118,2.4222,45.1061,0.4229,0.6101,87.5264
7071,49.0785,92.3077,53.5845,1.5968,64.5639,0.2712,0.3912,92.4012
7072,67.2912,78.125,148.2626,2.75,27.7194,0.5253,0.7579,78.1504
7073,27.8973,82.5911,112.5047,2.2812,37.4661,0.4623,0.667,83.8594
7074,95.7031,95.8333,42.3607,1.25,75.4055,0.1732,0.2499,90.5093
7075,41.7614,83.6364,110.9081,1.8571,38.8013,0.4457,0.6429,84.7598
7076,40.4598,85.6369,97.3494,3.0,45.6144,0.4042,0.5831,85.4825
7077,28.7109,97.0833,32.4766,1.371,81.0625,0.1318,0.1902,95.3575
7078,35.5448,72.734,148.5904,5.1284,21.8941,0.5844,0.8432,77.8728
7079,70.6731,73.8462,156.4089,2.6071,22.1639,0.5693,0.8213,77.2287
7080,12.483,98.0435,19.1544,1.3023,86.7379,0.0963,0.139,97.326
7081,49.2187,83.2143,94.404,2.1471,42.1253,0.4409,0.636,86.562
7082,37.449,72.0109,167.6012,3.3333,18.8632,0.5903,0.8516,75.3072
7083,38.2812,52.2222,154.3814,2.0789,9.9032,0.6842,0.9871,78.9579
7084,31.901,87.5,65.8945,1.4706,51.7393,0.3768,0.5436,91.0606
7085,46.7882,79.2593,136.8095,2.6515,30.7691,0.5055,0.7293,79.9376
7086,37.9649,76.0331,165.2419,2.3409,22.6432,0.5507,0.7945,75.8002
7087,76.5625,59.2593,248.5164,3.0625,5.539,0.6592,0.951,62.0828
7088,42.1094,72.6667,173.9615,3.2,18.6369,0.5865,0.8462,74.3235
7089,54.8885,86.7647,89.7051,2.0909,49.0668,0.3768,0.5436,87.0114
7090,47.8515,87.8788,92.4235,2.1212,50.0672,0.3618,0.5219,86.355
7091,47.8515,92.7083,67.0712,1.475,62.8011,0.2611,0.3767,90.5235
7092,39.5295,93.2971,63.2342,2.0957,65.8526,0.2459,0.3547,90.6938
7093,34.7055,90.6593,69.8254,2.0128,58.1101,0.3103,0.4477,89.6544
7094,15.9505,97.7778,20.7097,1.2895,85.455,0.1066,0.1537,97.1985
7095,5.8002,97.7273,11.9808,1.175,87.272,0.1085,0.1565,98.8224
7096,18.2292,98.0159,20.1718,1.2344,86.373,0.0974,0.1405,97.3244
7097,67.3077,79.8535,129.0994,2.5294,33.4974,0.4869,0.7025,80.9028
7098,114.8437,73.3333,203.3316,1.8182,16.5479,0.5799,0.8366,68.902
7099,25.0568,83.8182,94.8881,2.6383,42.1229,0.4427,0.6386,86.3284
7100,71.7773,52.0833,155.3227,1.7857,8.1372,0.6923,0.9987,78.9352
7101,80.3906,81.0,115.2212,1.85,37.5637,0.4559,0.6577,83.9352
7102,53.0048,83.8462,112.0931,1.9348,39.1625,0.4422,0.638,84.074
7103,32.309,92.5831,69.3373,2.0,62.8891,0.2643,0.3813,89.8369
7104,29.5053,96.2451,38.1749,1.6333,77.6102,0.1601,0.2309,94.4578
7105,143.5546,50.0,141.2025,1.6,7.903,0.6931,1.0,79.4118
7106,43.8639,59.0278,222.3939,3.7794,5.271,0.6755,0.9745,66.9422
7107,11.4844,97.8333,14.6851,1.2653,86.9563,0.1045,0.1507,98.1674
7108,33.128,97.1154,32.5852,1.2381,80.7801,0.1307,0.1886,95.8749
7109,143.5546,93.75,84.7215,1.25,62.5341,0.2338,0.3373,85.2273
7110,29.2471,76.0611,165.7032,3.9592,23.8883,0.5464,0.7883,75.3591
7111,56.2172,81.8182,135.0804,2.1875,33.5964,0.4741,0.684,80.3246
7112,68.3594,44.0476,197.6835,2.3421,15.596,0.587,0.8469,69.2579
7113,39.8763,87.5,89.4282,1.875,48.5298,0.3768,0.5436,86.8025
7114,34.8011,94.4444,44.5002,1.4483,71.0415,0.2146,0.3095,93.7615
7115,57.4219,77.5,104.4898,1.8409,38.1303,0.4637,0.669,85.4749
7116,24.1776,97.193,21.4033,1.2647,83.5425,0.128,0.1846,97.1005
7117,28.7109,97.5,28.2405,1.2273,82.8998,0.1169,0.1687,96.4505
7118,23.9258,98.6111,16.4736,1.1458,89.6522,0.0732,0.1056,97.4733
7119,20.148,94.4444,29.7268,1.4054,79.5092,0.152,0.2193,95.9741
7120,61.5234,94.6429,66.5669,1.3667,69.4154,0.2089,0.3014,89.4427
7121,37.2179,66.2037,139.6336,3.1429,20.6931,0.6036,0.8709,79.64
7122,51.0417,77.7778,110.4517,1.9167,31.9183,0.5203,0.7506,84.3734
7123,17.4762,98.2609,22.1013,1.3488,87.1549,0.0877,0.1265,96.7229
7124,40.296,51.5789,243.7601,4.0147,2.3921,0.6899,0.9953,63.3995
